Tags,Device Name,IP Address,Device Family,Site,Reachability,Support Type,MAC Address,Platform,Serial Number,Uptime,Last Updated,Resync Interval,Manageability,Device Role,Device Series,Vendor,AP LED Flash Status,Advisories,Template Provision Status,Software Image,Template Conflict Status,Image Version,OS Update Status,Image Needs Update,Image Precheck Status,Image Compatibility,Provisioning Status,Credential Status,Last Provisioned,Associated WLC IP,AP CDP Neighbors,AP Group Name,Flex Group Name,AP Ethernet MAC Address,AP Location,AP Zone Name,RF Profile,Policy Tag,Site Tag,Application Telemetry,Replacement Serial Number,Replace Status,New Serial Number,New Platform,Refresh Status,Compliance,Integrity Verification,EoX Status,Certificate Status,Health Score
,NU-AP05137,10.2.19.25,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,10:e3:76:47:55:c0,CW9166D1-E,FGL2849L15K,20 days 19 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/43),NA,NA,8c:88:81:7a:77:b0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05136,10.2.18.173,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,50:5c:88:f1:10:80,CW9166I-E,KWC28340480,48 days 20 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27B1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/5),NA,NA,c4:14:a2:c6:df:a0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05135,10.2.18.35,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,10:e3:76:47:4b:40,CW9166D1-E,FGL2849L145,20 days 18 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166D1 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet2/0/25),NA,NA,8c:88:81:7a:72:70,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,1
,NU-AP05134,10.2.19.6,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:36:40,CW9166I-E,KWC28280VEY,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/45),NA,NA,c4:14:a2:ba:5d:b0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05133,10.2.18.112,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:45:00,CW9166I-E,KWC28280VJE,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/12),NA,NA,c4:14:a2:ba:65:10,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05132,10.2.18.185,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:61:e0,CW9166I-E,KWC28280VR7,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/44),NA,NA,c4:14:a2:ba:73:80,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05131,10.2.18.70,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:63:80,CW9166I-E,KWC28280VRL,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/11),NA,NA,c4:14:a2:ba:74:50,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP05130,10.2.18.19,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:3d:60,CW9166I-E,KWC28280TQD,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/10),NA,NA,c4:14:a2:b9:e1:40,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05129,10.2.18.164,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:73:60,CW9166I-E,KWC28280VVB,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/45),NA,NA,c4:14:a2:ba:7c:40,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05128,10.2.18.158,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:78:e0,CW9166I-E,KWC28280VWM,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27B1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/4),NA,NA,c4:14:a2:ba:7f:00,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05127,10.2.18.83,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:4c:e0,CW9166I-E,KWC28280VL9,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27B1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/46),NA,NA,c4:14:a2:ba:69:00,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05126,10.2.18.130,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:70:c0,CW9166I-E,KWC28280VUQ,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27B1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/3),NA,NA,c4:14:a2:ba:7a:f0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05125,10.2.18.110,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:31:00,CW9166I-E,KWC28280VDQ,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/46),NA,NA,c4:14:a2:ba:5b:10,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05124,10.2.18.162,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:64:20,CW9166I-E,KWC28280VRR,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/47),NA,NA,c4:14:a2:ba:74:a0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05123,10.2.18.5,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:63:20,CW9166I-E,KWC28280VRH,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/1),NA,NA,c4:14:a2:ba:74:20,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05122,10.2.18.39,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:58:00,CW9166I-E,KWC28280VNW,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06B27C2-D01.backbone.vu.nl(Port:GigabitEthernet5/0/2),NA,NA,c4:14:a2:ba:6e:90,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05121,10.2.18.98,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:6e:60,CW9166I-E,KWC28280U1X,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/9),NA,NA,c4:14:a2:b9:f9:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05120,10.2.18.140,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:1b:40,CW9166I-E,KWC28280TGC,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/46),NA,NA,c4:14:a2:b9:d0:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05119,10.2.18.189,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:30:40,CW9166I-E,KWC28280TMA,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/8),NA,NA,c4:14:a2:b9:da:b0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05118,10.2.18.161,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:28:60,CW9166I-E,KWC28280TKF,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/7),NA,NA,c4:14:a2:b9:d6:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP05117,10.2.18.74,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5e:16:60,CW9166I-E,KWC28280TF7,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/47),NA,NA,c4:14:a2:b9:cd:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP05116,10.2.18.131,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:7a:60,CW9166I-E,KWC28280VWZ,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/48),NA,NA,c4:14:a2:ba:7f:c0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP05115,10.2.18.96,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/5e Verdieping,Reachable,Supported,48:00:b3:5f:73:20,CW9166I-E,KWC28280VV9,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N06A15A1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/6),NA,NA,c4:14:a2:ba:7c:20,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_5eVerdie_0f856_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP04371,10.2.18.30,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,48:00:b3:5f:58:80,CW9166I-E,KWC28280VP0,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C09C2-D01.backbone.vu.nl(Port:GigabitEthernet1/0/38),NA,NA,c4:14:a2:ba:6e:d0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP04370,10.2.18.194,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,48:00:b3:5f:5f:40,CW9166I-E,KWC28280VQL,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N04C31C1-D01.backbone.vu.nl(Port:GigabitEthernet1/0/43),NA,NA,c4:14:a2:ba:72:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP04369,10.2.18.201,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,48:00:b3:5a:cb:80,CW9166I-E,KWC28280HVC,48 days 20 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N04C31C1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/40),NA,NA,c4:14:a2:b8:38:10,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP04368,10.2.18.176,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,50:5c:88:f1:05:a0,CW9166I-E,KWC2834045F,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05C49C3-D01.backbone.vu.nl(Port:GigabitEthernet1/0/3),NA,NA,c4:14:a2:c6:da:30,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,Not Provisioned,10
,NU-AP04333,10.2.18.24,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,48:00:b3:5f:57:20,CW9166I-E,KWC28280VNP,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05B26C1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/44),NA,NA,c4:14:a2:ba:6e:20,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
,NU-AP04114,10.2.18.179,Unified AP,Global/VU/Amsterdam/VU-campus/NU-Gebouw/4e Verdieping,Reachable,Supported,50:5c:88:f1:cc:e0,CW9166I-E,KWC283405JB,96 days 6 hrs ,36 minutes ago,N/A,Managed,ACCESS,Cisco Catalyst Wireless 9166 Series Unified Access Points,NA,Disabled,NA (Wireless Access Points are currently not supported for identifying security vulnerabilities.),Not Provisioned,,Not Provisioned,17.15.4.18,NA,UNSUPPORTED,Success,UNKNOWN,Success,Not Applicable,7 days ago,130.37.2.20,N05B26C1-D01.backbone.vu.nl(Port:GigabitEthernet5/0/8),NA,NA,c4:14:a2:c7:3d:d0,default location,APZ_NU_VU_Default,RF-NU-Gebouw,PT_VU-ca_NU-Ge_4eVerdie_b5bac_1,ST_VU-ca_NU-Gebou_e253d_0,Not Provisioned,,,,,,NOT_APPLICABLE,UNSUPPORTED,Not Scanned,NA,10
